user_id,role,city,budget,cleanliness,noise_level,sleep_schedule,guest_frequency,smoking,social_level,has_pets,gender_preference,work_schedule,occupation,mbti_type
6b00bab8-45b0-41aa-9862-b372bf6cc872,Seeker,Metro City,1035,5,4,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Tech,INTP
c4df8332-96a9-4888-bfe2-f637e3330edf,Seeker,Metro City,1925,3,2,Flexible,Occasionally,Non-Smoker,Keep to self,FALSE,No Preference,Remote / WFH,Tech,ISFJ
4848646d-d34f-4817-bc3d-0f5fcfbc43ce,Lister,Suburbia,718,2,4,Flexible,Occasionally,Smokes Inside,Friendly but independent,FALSE,No Preference,Shift Work,Tech,ESFP
1c305009-3f65-4c83-9e97-77979d5d35d3,Seeker,Metro City,2074,3,2,Early Bird,Rarely,Smokes Outside,Friendly but independent,FALSE,Male,Shift Work,Retail,ESTJ
2679c19d-69f3-48d9-8059-a8cb3716be5b,Seeker,Metro City,1644,3,1,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Male,Remote / WFH,Tech,ISTP
99704edb-a32a-4d8b-8eb0-99ae6318aab3,Seeker,Metro City,2404,4,3,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Other,ISFP
5cde7fe4-39e7-40cc-a295-a13a0353aeb8,Lister,Metro City,988,2,4,Flexible,Rarely,Smokes Inside,Keep to self,FALSE,Male,Remote / WFH,Retail,ENFP
aaa8f546-02ac-4aac-9a76-acb64f8f716b,Lister,Coastal Town,1342,3,3,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Finance,INFP
a132e272-9d86-4c8a-b78a-350b045ec261,Seeker,Metro City,551,3,1,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,Male,Student,Creative,ISFP
2afa998c-8c3f-4eb9-b34e-b05fed8dc584,Seeker,Metro City,1932,2,3,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Education,ISFJ
b36e8159-60ae-4b77-9463-7cffdadaaf1a,Seeker,Metro City,1778,3,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Healthcare,ENFP
99b98017-f5e7-4fed-8de8-beb8416629bc,Lister,Metro City,1038,4,4,Flexible,Rarely,Non-Smoker,Keep to self,FALSE,Female,Student,Healthcare,ESFP
6581c1b7-1562-4a76-94c5-9f5c531efcc7,Seeker,Suburbia,1743,5,1,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,Shift Work,Retail,INFJ
fe39fcaf-532d-4de2-b48b-3301c8425302,Seeker,Metro City,1232,2,1,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Tech,ESTP
b53add06-55bb-432d-9340-e571e71f7a80,Lister,Metro City,1642,3,2,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Shift Work,Tech,ISTJ
62640e49-79d9-402a-840c-4a0df750ea1c,Seeker,Metro City,1907,3,3,Night Owl,Rarely,Smokes Outside,Keep to self,FALSE,No Preference,Student,Finance,ISTJ
1e6cf68e-b28f-421c-982c-6d44e7aaace2,Seeker,Suburbia,1907,3,4,Flexible,Occasionally,Non-Smoker,Very social / Friends,TRUE,No Preference,Student,Tech,ISTP
bac1e2d9-d7fa-4165-b9de-b9370773d3ad,Lister,Metro City,707,3,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Other,ISTJ
95e28d89-461c-45ef-b427-2d77402d1b83,Seeker,Metro City,1218,4,1,Early Bird,Occasionally,Smokes Outside,Very social / Friends,FALSE,Male,Remote / WFH,Tech,INFJ
18bf4d84-f881-4eba-aee1-e703cd54601e,Lister,Mountain Village,2450,3,5,Flexible,Rarely,Smokes Outside,Very social / Friends,TRUE,No Preference,Shift Work,Creative,ENFJ
5279289d-7b4f-47d1-9b9e-fb86e8f49e36,Seeker,Suburbia,544,2,5,Night Owl,Rarely,Non-Smoker,Very social / Friends,TRUE,No Preference,9-to-5,Finance,INTJ
4c214fae-1d5f-4b42-b6e0-9a184609ca04,Seeker,Coastal Town,1868,4,1,Night Owl,Occasionally,Smokes Inside,Keep to self,FALSE,No Preference,Remote / WFH,Retail,ESFJ
20d79878-8da2-4c58-9dfa-3a6f93e51849,Lister,Metro City,1509,2,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Student,Tech,ISFJ
96b0f18a-ec87-455f-af44-906540c06b53,Seeker,Mountain Village,2000,3,2,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Education,ISFJ
bdef95f5-0aee-4c22-8620-a64ec9ef87ba,Seeker,Suburbia,785,4,1,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,Shift Work,Healthcare,ISFP
a27e69cb-d0ab-4a6c-a0e1-cddcaa1aab49,Lister,Metro City,739,3,2,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Female,9-to-5,Tech,INFP
84a31e9f-b1b8-4be3-8c41-a7c78f972f78,Lister,Metro City,1896,4,3,Early Bird,Occasionally,Smokes Outside,Friendly but independent,TRUE,Male,Remote / WFH,Healthcare,ISTJ
f2c70e4b-cb47-40db-a7a1-34637215e726,Seeker,Mountain Village,1413,5,5,Night Owl,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Creative,ENFJ
7e3d08a6-1291-4f80-ad54-65a4b300234d,Seeker,Metro City,580,3,2,Flexible,Occasionally,Non-Smoker,Very social / Friends,TRUE,Female,Shift Work,Tech,ISFP
632b3255-07b3-470a-865b-977e04509b84,Seeker,Metro City,2064,4,1,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Creative,ESFP
83537ce4-b7ee-4935-b2ce-a65bc7ca8e53,Lister,Metro City,1552,4,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Tech,ENFJ
cb2d8774-b08b-4595-82f1-c508675aa9eb,Lister,Suburbia,1024,4,1,Flexible,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Creative,ISTJ
fb47c3db-935a-472d-82ac-7a45ae092d72,Lister,Mountain Village,1021,3,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Finance,INTP
1b4fe6bd-6ad5-4f4f-9a8c-eff8c545f4cf,Seeker,Metro City,1829,2,1,Night Owl,Rarely,Smokes Outside,Keep to self,FALSE,Male,Student,Retail,ESTJ
691e3f9e-b298-4369-b2e9-a1ff0f60ae64,Seeker,Metro City,1992,2,1,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Other,INFP
dad1cce4-1474-43fa-9f5e-aa8dcc470abd,Seeker,Metro City,1516,2,4,Early Bird,Occasionally,Non-Smoker,Keep to self,FALSE,No Preference,Student,Healthcare,INFP
b9af86bf-febf-4baf-aedd-ceab77414b64,Seeker,Metro City,1846,3,2,Flexible,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,Student,Finance,ISFJ
1f262716-22ed-4cec-b04e-6e0af1b675dc,Lister,Metro City,1727,4,2,Flexible,Occasionally,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Creative,ISTJ
a2329126-f89a-4b99-b140-d132e6691b2e,Seeker,Coastal Town,877,3,1,Early Bird,Rarely,Non-Smoker,Very social / Friends,TRUE,Male,Remote / WFH,Other,ISFP
b1bdb5dc-1c71-4af7-8c9f-786e8f176ff1,Lister,Metro City,1173,3,3,Early Bird,Occasionally,Smokes Outside,Friendly but independent,TRUE,Female,9-to-5,Tech,ISTJ
bf6f98af-eefd-411c-ae6e-1a242df0311d,Seeker,Metro City,2072,3,4,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,Shift Work,Other,ESFJ
8c3ec9c9-a6b9-41b4-ad3f-73e86213c9cc,Seeker,Metro City,518,2,4,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Education,ENFJ
b0dd5a2b-c14a-4ff6-ab6d-460da213afb9,Lister,Suburbia,537,4,3,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,Student,Finance,ENFP
1ceebb52-4681-49e2-b673-c8610ea5b7d4,Seeker,Coastal Town,2127,3,1,Night Owl,Occasionally,Smokes Inside,Friendly but independent,TRUE,Female,Student,Retail,INFP
099fda77-286b-4784-9cc6-b55abea6b5c2,Lister,Mountain Village,2347,3,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Retail,ISFP
b23afa43-4d16-4281-8f1f-450bb876419d,Seeker,Metro City,1713,2,5,Night Owl,Occasionally,Smokes Outside,Very social / Friends,TRUE,No Preference,Student,Finance,ESFP
ad7e8d9c-68cd-4912-bf2e-5c75ec215532,Lister,Metro City,1423,3,2,Flexible,Occasionally,Non-Smoker,Friendly but independent,TRUE,Male,9-to-5,Healthcare,ENTJ
1e011972-f27f-4968-9fc8-71aa6889f33c,Seeker,Metro City,1757,3,2,Early Bird,Rarely,Smokes Inside,Very social / Friends,FALSE,Male,9-to-5,Healthcare,ENFJ
08be183f-4a8b-47fd-b241-a77ae5bf3afb,Seeker,Metro City,1732,3,1,Night Owl,Rarely,Smokes Outside,Very social / Friends,FALSE,No Preference,Student,Creative,ESFJ
61aa2224-de67-4f9f-8e53-f931a4d5f322,Lister,Coastal Town,2393,2,2,Early Bird,Occasionally,Smokes Inside,Keep to self,FALSE,No Preference,Student,Healthcare,ESTP
ca015205-d8c5-49ba-899b-f3186ccdb350,Seeker,Coastal Town,1886,3,1,Flexible,Occasionally,Non-Smoker,Friendly but independent,TRUE,Male,9-to-5,Retail,ESFP
ea544470-df2f-47d4-875e-f63744e78eaf,Lister,Suburbia,2120,5,1,Night Owl,Rarely,Smokes Outside,Very social / Friends,TRUE,Female,Remote / WFH,Finance,ISTJ
f79d15c0-f4bb-4dd5-85c9-e5b281f39be1,Seeker,Mountain Village,1383,3,3,Night Owl,Occasionally,Smokes Outside,Friendly but independent,FALSE,Male,9-to-5,Other,INFP
179cb29c-578d-48fc-aa2c-d8b12bcde3e6,Lister,Metro City,1998,3,5,Early Bird,Occasionally,Non-Smoker,Very social / Friends,TRUE,Male,9-to-5,Education,INFP
5af9dcaf-831f-45b9-9c80-b436817e0ac2,Lister,Suburbia,582,4,3,Early Bird,Occasionally,Non-Smoker,Keep to self,TRUE,No Preference,Shift Work,Other,ENFP
649bc966-c0b5-423d-91e8-b6b8e65eb798,Seeker,Coastal Town,2419,2,1,Early Bird,Rarely,Smokes Inside,Friendly but independent,FALSE,No Preference,Student,Retail,ESFP
458ee5a1-5348-4910-9e9f-8228a6f86bbd,Seeker,Metro City,2193,2,2,Early Bird,Rarely,Smokes Inside,Keep to self,FALSE,Male,9-to-5,Education,ESFJ
21d21599-1303-4e17-a8a5-906202a2b1b4,Seeker,Metro City,2278,5,3,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,Student,Creative,INTP
eab7f580-5ddd-4e31-8cc7-8450867bccf0,Seeker,Metro City,2329,2,3,Night Owl,Occasionally,Smokes Outside,Very social / Friends,FALSE,Female,Remote / WFH,Other,ISFP
3f9aee56-ce9b-4af6-a5ac-97defad2bb09,Lister,Suburbia,2221,4,3,Early Bird,Rarely,Smokes Outside,Friendly but independent,FALSE,No Preference,9-to-5,Education,ESFJ
1d4d13cc-b741-4168-acfa-6a934c868fad,Lister,Suburbia,2281,5,3,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,Shift Work,Finance,ESTP
d04c6002-d4d0-4d35-9a26-b1801b450921,Seeker,Suburbia,1153,5,3,Early Bird,Frequently,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Education,ISTJ
8acf3c00-c027-4d4a-a9f4-a52d31404614,Seeker,Metro City,828,4,3,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Shift Work,Creative,ENFP
fe02851f-3062-4a24-b4fe-7b8235571244,Lister,Metro City,779,1,1,Early Bird,Occasionally,Smokes Outside,Very social / Friends,FALSE,No Preference,Student,Other,ISFJ
7e1a2cac-a66c-4e25-85bf-16900b71bcfd,Seeker,Metro City,853,3,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Tech,ISFJ
576bd728-a33e-439b-ba8f-635f94489f8c,Lister,Metro City,1313,4,1,Flexible,Occasionally,Non-Smoker,Keep to self,FALSE,Male,Remote / WFH,Finance,ISFP
a51bdbd8-4940-4032-b428-cd310c518077,Seeker,Suburbia,2191,3,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Other,ESFJ
77f3c32d-6ab8-48a5-8899-a6e5f5cdcc60,Seeker,Suburbia,1836,3,1,Night Owl,Occasionally,Smokes Outside,Friendly but independent,FALSE,Female,9-to-5,Education,ISFP
da70ef98-5a95-4c2b-939c-35f4ee7ea0c7,Seeker,Coastal Town,1401,4,1,Early Bird,Rarely,Smokes Outside,Friendly but independent,FALSE,Female,9-to-5,Retail,ISFP
1aeb810e-0992-4106-ad15-b88918b13940,Seeker,Suburbia,1505,5,5,Night Owl,Rarely,Smokes Inside,Very social / Friends,FALSE,Male,9-to-5,Tech,ESTJ
9d4df815-a717-4bb5-b247-aebd637905f5,Seeker,Metro City,2114,1,1,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Healthcare,ISTJ
76c3d8ed-19c1-4167-b5ce-b05a9f3ee096,Seeker,Metro City,964,3,2,Flexible,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Finance,INFJ
4e2b3e1c-c98e-4ae9-8d83-7792e635a1f0,Seeker,Coastal Town,1451,3,3,Night Owl,Rarely,Smokes Inside,Very social / Friends,FALSE,No Preference,9-to-5,Other,ISTJ
b2168046-1a6a-46eb-a258-fd76f77559e8,Seeker,Mountain Village,979,5,2,Early Bird,Rarely,Smokes Inside,Friendly but independent,FALSE,Male,Remote / WFH,Finance,ESFJ
0cd03380-423a-49b5-9509-ae3c8df7ec7d,Seeker,Suburbia,2246,4,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Education,ISFP
74133093-dc40-4936-84a2-bd35821ac034,Seeker,Metro City,1718,2,1,Night Owl,Rarely,Smokes Outside,Keep to self,FALSE,Female,Student,Healthcare,ENFP
534d5853-31b9-4f59-8d3d-c8337d3c26d7,Seeker,Mountain Village,1069,4,1,Flexible,Frequently,Non-Smoker,Very social / Friends,FALSE,Female,Remote / WFH,Healthcare,ESFP
b71886fc-caa4-44d3-8f34-8f3c298cb8d8,Lister,Metro City,2082,3,2,Early Bird,Rarely,Non-Smoker,Very social / Friends,TRUE,Male,Remote / WFH,Other,ENFP
d38a03d8-e871-4c1c-80f7-03e768ad3c3a,Seeker,Suburbia,2037,2,3,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,9-to-5,Retail,ENFP
95ee4d03-f182-4e76-b648-36d598032b44,Lister,Metro City,1826,5,1,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Healthcare,INFJ
d77bbe4b-c11a-40e3-9f23-5b5a072f71c7,Lister,Suburbia,1771,3,1,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Retail,ESFP
dc601207-c677-45fc-b466-4d8b9b92c273,Seeker,Mountain Village,1452,1,2,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,Remote / WFH,Healthcare,INFP
204ae244-84bc-4af8-bd2e-633b0ce94e5d,Seeker,Metro City,2010,3,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Retail,ESTJ
a4fa2552-9eed-45df-83cf-53b87db24846,Lister,Suburbia,1854,3,3,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Female,9-to-5,Other,ISTJ
1feb6f32-3025-49ce-88e2-aad4fc8c4dfc,Lister,Mountain Village,1065,3,4,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Shift Work,Creative,ESFJ
132bde8e-157b-4a02-81b6-c772a47b0951,Seeker,Mountain Village,842,3,1,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Education,ESFJ
d01c502d-8b46-4033-92e1-747fd0f67053,Seeker,Suburbia,869,5,2,Night Owl,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Healthcare,ISTP
60091bc7-1c23-4175-9dac-b40fd5528c04,Seeker,Metro City,1430,4,3,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Healthcare,ISTP
227f1187-260e-4e7a-be27-739839589827,Seeker,Suburbia,1510,3,1,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Finance,INFJ
05de51ea-78c5-4b04-80bf-644c4ab47951,Lister,Coastal Town,1145,1,1,Flexible,Rarely,Non-Smoker,Keep to self,FALSE,Female,9-to-5,Tech,ISFP
7334d61d-5b64-4de2-9449-62c051faa1e7,Seeker,Metro City,1207,5,3,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Retail,ESFJ
19fe570e-a45b-4151-a116-85385e51a6a4,Seeker,Coastal Town,601,4,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Other,ESFP
e7266d2a-bd38-4b8d-a698-40be8a3f214a,Seeker,Metro City,1172,2,3,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Education,INFP
15fb252c-4705-4ba7-9577-237ba00754f5,Seeker,Suburbia,505,4,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Tech,ESFP
96a077ab-f4d5-4e5b-8741-0f6f2dc00080,Lister,Metro City,1750,4,1,Night Owl,Occasionally,Smokes Inside,Keep to self,FALSE,Female,Remote / WFH,Retail,ISFP
10474c98-e48b-4599-9587-04b772fb2deb,Seeker,Suburbia,574,4,3,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,Shift Work,Education,ISFP
99855845-c359-452a-be33-3aaeed6fd522,Seeker,Metro City,1032,3,1,Early Bird,Occasionally,Non-Smoker,Very social / Friends,TRUE,No Preference,Remote / WFH,Tech,ENFP
ca29a5ca-b93d-4525-b7f3-5576011c17b1,Seeker,Suburbia,2211,5,2,Early Bird,Rarely,Smokes Inside,Friendly but independent,FALSE,Female,9-to-5,Finance,ISFP
ad1c6dc9-7b76-429f-b9a2-7c0314814e01,Seeker,Metro City,1699,4,2,Night Owl,Occasionally,Non-Smoker,Friendly but independent,TRUE,No Preference,9-to-5,Retail,ISFP
d6cedba9-7313-4944-8246-494ad6016998,Lister,Suburbia,1685,4,3,Flexible,Occasionally,Smokes Inside,Very social / Friends,FALSE,Female,Remote / WFH,Retail,ISFP
79404372-3d6a-4334-baf1-fc064d89b83a,Seeker,Metro City,904,4,4,Flexible,Rarely,Smokes Inside,Very social / Friends,FALSE,Male,9-to-5,Other,ESFP
dc6ee6b5-adfc-4f06-ad70-7de9181db7c1,Seeker,Coastal Town,1336,4,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,Male,Student,Finance,ISTJ
4ddc4e03-f27d-4376-b05a-34c2b05e5e18,Seeker,Metro City,905,4,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Shift Work,Tech,ESFJ
d27ab81a-41a7-45ad-ae92-6c54bc7fcb76,Seeker,Metro City,2378,4,1,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Student,Tech,ISFP
0d6d2bd9-83ed-4d13-bdad-8575a6000feb,Lister,Suburbia,1057,3,1,Early Bird,Occasionally,Smokes Outside,Very social / Friends,FALSE,Female,9-to-5,Tech,ISFP
1d87b30c-97c8-49b6-bf56-1b1875adfefe,Seeker,Suburbia,1500,3,1,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Tech,ISTJ
0ba9d75f-078e-479b-9fd8-03261f834e97,Seeker,Metro City,1264,2,2,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Tech,INTP
b615431b-c7d7-49b9-a627-f931ebea9fd6,Lister,Mountain Village,2247,3,1,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Retail,ISTJ
3eb3efad-0aaf-4ff1-a8d2-8dbf1ac42ddb,Seeker,Metro City,561,4,4,Early Bird,Occasionally,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Education,ESFJ
a8fdc7bb-262e-4939-a70b-b5fc37acd0ef,Seeker,Suburbia,711,1,1,Flexible,Frequently,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Healthcare,ESFJ
4820dd61-29db-4426-af9b-d0a28d372bde,Lister,Metro City,1852,3,2,Early Bird,Occasionally,Non-Smoker,Keep to self,FALSE,Female,9-to-5,Tech,INTJ
e5aabfbd-3baf-4bf0-9eb5-6d2bc42d146e,Lister,Metro City,1309,2,4,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Finance,ENFP
0394a9ec-bd40-4d65-8315-f7861557db12,Lister,Metro City,1307,3,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Healthcare,ESFJ
6effb6be-c010-4640-8dc1-1ffb0238e05c,Seeker,Metro City,2180,4,1,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Other,ISFP
62e98080-9bc4-4278-a6e3-fcf24e75d7a4,Lister,Suburbia,1527,4,2,Night Owl,Occasionally,Smokes Outside,Friendly but independent,TRUE,Male,9-to-5,Other,ISFP
bf7b647c-8d28-491b-a94a-f0c68ac60ced,Seeker,Metro City,1904,5,1,Night Owl,Occasionally,Smokes Inside,Very social / Friends,FALSE,Female,Remote / WFH,Education,ENTP
79ef7db4-a97f-4795-8767-615dea4915be,Lister,Metro City,608,3,3,Early Bird,Rarely,Smokes Outside,Keep to self,TRUE,No Preference,Student,Tech,INFP
1674b704-d106-4f7e-bb10-cc5f312a44a9,Seeker,Metro City,1030,2,4,Early Bird,Occasionally,Non-Smoker,Very social / Friends,TRUE,No Preference,Remote / WFH,Finance,ESFJ
46a077e9-5a69-4a82-9ad7-dabfb4d2dd0e,Seeker,Metro City,1663,3,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,Female,9-to-5,Retail,ISTP
bb7ee673-4bae-4210-9184-ded69ea480e5,Lister,Metro City,889,5,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,Student,Finance,ENFP
5f742e27-7e93-4cd1-b76c-e334967dda37,Seeker,Metro City,1043,5,1,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Student,Creative,ISFJ
5eeec293-e40a-4d84-8aa3-03ea5838cd10,Lister,Suburbia,1608,3,3,Early Bird,Rarely,Smokes Outside,Friendly but independent,FALSE,Male,Remote / WFH,Tech,ISFJ
99b50dd3-be92-4452-ae08-7e69293d812c,Lister,Metro City,514,2,2,Flexible,Rarely,Smokes Outside,Very social / Friends,FALSE,Male,9-to-5,Healthcare,ESTJ
f75bdb0f-8f90-4dde-b0d9-d25ef4f0b365,Lister,Metro City,1271,2,4,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Tech,ESFP
6bb091c9-8cbc-43e3-a949-d33c12219425,Seeker,Suburbia,875,2,1,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,Student,Other,ESFJ
6309ba70-38cd-469d-8e5e-1c6d86153ffa,Seeker,Metro City,1100,2,1,Early Bird,Occasionally,Smokes Outside,Keep to self,FALSE,Female,Student,Other,ISTJ
ab845f4e-9661-407a-82b3-cbf942adffc6,Seeker,Metro City,639,1,2,Flexible,Frequently,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Other,ESTJ
e07998a0-c56a-43ca-bbce-02ecb3adae1a,Seeker,Metro City,1953,2,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Healthcare,ISTJ
ef7f24a9-9269-455e-a1d0-e6f32af8ced0,Lister,Metro City,1819,4,2,Flexible,Rarely,Smokes Outside,Very social / Friends,FALSE,No Preference,Student,Other,ISFJ
1a5638cb-0150-4bea-814a-fb077b1f9054,Seeker,Metro City,2158,5,1,Early Bird,Occasionally,Smokes Outside,Friendly but independent,FALSE,Female,Student,Tech,ENFP
b355fc8f-c657-4456-935a-a224b4269310,Seeker,Metro City,1644,3,5,Early Bird,Rarely,Smokes Inside,Very social / Friends,TRUE,No Preference,Remote / WFH,Education,ESFP
deb9f6d7-3f90-4d68-a621-50057f447624,Seeker,Suburbia,2487,3,3,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Finance,ESFP
dce0ff51-4f0c-4197-9e04-bded859c98a3,Lister,Metro City,1356,4,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,TRUE,Male,9-to-5,Education,ISFP
6f564f9a-23d1-4a6f-af56-dbf20f777c4d,Seeker,Suburbia,671,5,1,Early Bird,Rarely,Smokes Inside,Friendly but independent,TRUE,Male,Student,Other,ISTJ
6926462c-f6a1-4193-875e-67f8e6972e2c,Seeker,Metro City,967,3,1,Flexible,Rarely,Smokes Outside,Friendly but independent,TRUE,Male,9-to-5,Healthcare,ISFJ
3828ca20-2ac6-4fcc-b2a3-76b2868ee045,Lister,Metro City,1250,3,4,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Education,ESFP
c4bd9614-e45c-4e1a-a109-e8fe57088ac0,Seeker,Metro City,1743,5,5,Flexible,Frequently,Non-Smoker,Very social / Friends,FALSE,Male,Shift Work,Tech,ISFP
177bc88e-dc98-4278-9f5a-a57ffbe46e26,Lister,Suburbia,2331,3,1,Early Bird,Occasionally,Smokes Outside,Keep to self,FALSE,Male,9-to-5,Healthcare,ISTJ
11fa409c-d85f-4d6a-8dc3-f730178b8bc0,Lister,Suburbia,2116,5,3,Early Bird,Rarely,Smokes Outside,Friendly but independent,TRUE,Male,Student,Tech,ESFJ
153a6976-e542-4e48-9851-0498e479d57d,Seeker,Metro City,840,1,2,Night Owl,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Tech,ESTJ
65686f86-ccdd-4efc-b57c-70d8187cf7a3,Seeker,Metro City,909,4,4,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Healthcare,ISFP
6f082012-140d-413d-9bf2-e9eb1471f33b,Lister,Metro City,1993,1,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Other,ISFJ
21b28d35-6dbd-4dd2-aaba-6ae95534abf3,Lister,Suburbia,1402,3,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,Female,Remote / WFH,Other,ESFJ
3567265a-6d0f-4ee0-9b9e-700eb3578826,Lister,Metro City,1821,5,3,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Tech,ISFJ
e8a62740-f342-405c-adf2-c199c16ebcb5,Seeker,Metro City,804,4,1,Night Owl,Occasionally,Non-Smoker,Keep to self,TRUE,No Preference,Shift Work,Healthcare,ISFJ
